winner,referee,method_of_victory,red_Knockdowns,blue_Knockdowns,red_sig_str,blue_sig_str,red_sig_str_percentage,blue_sig_str_percentage,red_total_strikes,blue_total_strikes,red_total_strikes_percentage,blue_total_strikes_percentage,red_takedowns,blue_takedowns,red_takedown_percentage,blue_takedown_percentage,red_subs_attempted,blue_subs_attempted
0,129,9,0,0,47,22,27,17,67,24,35,18,2,1,66,50,1,1
2,141,3,0,0,55,71,37,34,73,95,45,41,1,4,16,30,1,1
0,139,7,0,0,8,6,42,33,23,14,68,54,2,0,66,0,2,0
0,159,6,0,0,42,21,37,39,99,31,54,48,5,0,62,0,2,0
0,35,2,0,0,21,7,25,9,34,29,35,30,1,1,50,25,0,0
0,159,9,0,0,32,32,31,20,65,40,46,24,2,0,22,0,0,0
0,187,6,0,0,12,31,18,36,21,67,27,55,8,0,50,0,0,0
0,153,2,1,0,8,4,40,36,8,4,40,36,0,0,0,0,0,0
0,102,6,0,0,94,26,35,32,110,33,39,37,0,4,0,25,0,2
0,141,7,1,0,6,2,26,7,11,3,39,11,0,0,0,0,1,0
0,153,2,1,0,14,3,42,16,17,3,46,17,0,0,0,0,0,0
0,187,7,1,0,14,13,41,36,24,14,55,37,0,0,0,0,1,0
0,102,7,0,1,15,10,44,41,18,13,49,48,0,1,0,100,1,0
0,141,2,0,0,16,9,57,56,22,10,56,59,1,0,100,0,0,1
0,187,2,1,0,15,5,38,62,30,29,54,85,2,0,100,0,0,1
0,153,6,0,0,21,1,46,3,55,20,66,40,6,1,85,100,4,4
0,153,8,0,0,70,8,53,7,149,8,70,7,0,0,0,0,0,0
0,153,7,1,0,2,0,40,0,2,0,40,0,0,0,0,0,1,0
0,141,6,0,0,55,54,33,31,109,94,49,43,4,1,40,50,0,0
0,141,7,1,0,22,13,28,18,43,14,42,20,1,0,50,0,1,0
0,139,3,0,1,54,37,46,41,91,43,58,44,1,0,100,0,2,0
0,153,2,1,0,21,29,37,32,26,30,41,33,0,0,0,0,0,0
0,141,6,0,0,55,20,42,23,82,45,50,39,2,1,40,14,0,3
0,139,6,0,0,49,16,59,61,114,28,74,72,7,1,50,16,4,0
0,82,7,0,0,6,8,42,29,21,31,66,61,1,2,50,100,3,2
0,153,7,0,0,10,17,27,35,10,26,28,46,0,1,0,50,1,1
0,82,2,1,1,28,14,70,37,32,21,73,48,1,0,33,0,0,0
0,153,2,1,0,8,12,22,25,9,14,25,28,1,0,50,0,0,0
0,102,4,0,0,5,44,29,50,7,55,37,52,0,1,0,100,0,0
0,94,6,0,0,27,43,40,54,36,61,47,62,4,0,100,0,1,0
0,153,7,0,0,25,7,40,16,36,7,50,17,0,3,0,33,1,0
0,102,2,1,0,14,10,41,52,17,10,46,53,0,3,0,75,0,1
0,94,2,0,0,58,16,61,33,103,27,74,46,1,0,50,0,2,1
0,153,9,0,0,26,17,26,10,26,17,26,11,0,0,0,0,0,0
0,102,6,0,0,36,15,53,42,100,36,75,58,0,7,0,46,0,2
0,94,2,1,0,14,8,63,33,69,47,79,67,2,2,66,50,0,2
0,153,7,0,0,6,3,37,15,15,5,58,24,2,0,100,0,1,0
0,94,9,0,0,70,24,33,32,91,56,39,51,0,3,0,33,0,0
0,141,7,0,0,19,16,35,22,40,17,54,23,2,0,50,0,1,0
0,102,6,2,0,34,16,44,42,53,83,51,72,2,1,50,25,0,1
0,102,2,1,0,14,3,50,21,15,3,50,21,0,0,0,0,0,0
0,187,6,0,0,134,51,60,36,147,103,62,52,0,1,0,25,0,0
0,94,2,0,0,22,8,56,33,31,16,62,50,0,0,0,0,0,0
0,141,7,0,0,3,5,37,41,10,7,67,44,1,3,100,75,1,1
0,187,2,0,0,28,6,44,42,57,23,61,74,2,1,50,33,0,1
2,141,3,0,0,28,22,47,30,71,28,65,36,2,5,66,100,0,2
0,187,7,0,0,33,25,27,36,70,53,41,55,3,0,100,0,2,0
0,74,6,0,1,39,27,53,52,59,44,61,64,1,1,10,50,0,0
0,129,6,0,0,55,38,49,38,107,75,65,54,1,0,25,0,0,1
0,139,2,0,1,29,11,34,20,50,27,45,36,3,0,100,0,1,0
0,191,2,1,0,45,19,60,35,67,58,69,60,0,1,0,10,3,3
0,74,8,0,0,59,15,48,20,70,19,52,25,0,0,0,0,0,0
0,129,6,0,0,80,5,54,26,239,11,72,44,5,0,83,0,0,1
0,139,7,0,0,17,11,29,26,17,17,30,35,0,1,0,50,1,0
0,74,2,0,0,46,28,45,51,116,68,67,67,0,4,0,33,1,0
0,139,2,2,0,38,12,23,14,44,15,26,17,0,1,0,33,0,0
0,129,2,1,0,6,6,26,35,6,6,26,35,0,0,0,0,0,0
0,191,2,2,0,14,11,50,24,14,13,50,28,0,0,0,0,0,0
0,153,6,0,0,35,80,32,54,39,82,35,55,0,0,0,0,0,0
0,102,2,0,0,62,3,65,14,84,3,71,14,5,0,100,0,0,0
0,94,6,0,0,22,24,18,24,35,47,26,38,11,0,78,0,2,0
0,153,2,0,0,28,14,52,31,51,20,63,39,2,0,28,0,0,0
0,102,2,1,0,10,0,50,0,10,0,50,0,0,0,0,0,0,0
0,94,6,2,0,52,25,31,21,74,45,39,33,3,0,75,0,0,1
0,94,2,1,0,29,29,45,40,31,29,47,40,0,0,0,0,0,0
0,102,6,0,0,91,25,32,16,144,29,43,18,4,0,57,0,0,1
0,179,2,1,0,66,23,48,42,135,88,60,73,0,1,0,33,0,0
0,179,9,0,0,25,31,25,39,76,45,51,48,2,1,33,25,0,0
0,179,7,0,0,12,8,75,34,32,10,78,36,1,1,100,100,3,1
0,187,2,0,0,9,4,40,21,9,4,41,21,0,0,0,0,0,0
0,139,2,0,0,70,22,44,44,83,24,49,47,0,0,0,0,0,0
0,187,2,0,0,27,12,42,34,29,12,45,34,0,0,0,0,0,0
0,191,2,1,0,9,1,52,11,9,1,53,11,0,0,0,0,0,0
0,139,2,1,0,67,11,44,15,72,12,47,17,0,0,0,0,0,0
0,187,2,1,0,10,6,31,11,10,6,31,11,1,0,100,0,0,0
0,191,7,0,0,31,17,42,36,36,17,45,37,3,0,42,0,1,0
0,142,2,1,0,30,6,34,12,40,15,41,25,0,0,0,0,1,0
0,5,6,0,0,67,29,49,26,124,91,63,48,4,4,80,57,4,0
0,139,7,0,0,18,6,30,12,35,16,45,28,3,0,75,0,1,1
0,142,9,0,0,29,27,24,25,53,64,38,44,0,0,0,0,0,0
0,191,6,0,0,44,17,41,26,100,28,60,36,4,1,80,50,1,0
0,5,6,0,0,52,27,31,15,85,34,42,19,2,0,16,0,0,0
0,153,7,0,1,21,11,28,26,27,12,34,28,2,3,100,100,2,0
0,139,9,0,0,23,40,29,24,43,62,43,32,3,0,42,0,1,0
0,191,9,0,2,27,28,38,47,168,55,76,59,1,3,50,75,1,3
0,153,6,2,1,53,40,40,24,124,56,55,30,0,0,0,0,0,1
0,12,6,0,0,44,35,24,22,50,36,27,23,0,0,0,0,0,0
0,139,7,0,0,12,19,29,34,94,27,71,42,2,1,33,50,2,1
0,191,6,0,0,32,19,58,43,67,61,72,67,6,0,60,0,2,2
0,12,8,2,0,28,9,56,18,30,11,58,22,0,0,0,0,0,0
0,202,6,0,0,27,11,50,33,122,37,80,61,6,0,54,0,0,1
0,4,7,0,0,9,7,52,36,22,14,73,54,1,0,100,0,1,0
0,141,6,2,0,27,42,28,40,133,65,62,52,0,0,0,0,3,0
0,153,2,1,0,5,3,62,17,6,4,67,22,0,0,0,0,0,0
0,187,7,0,0,21,14,50,32,38,77,63,69,3,1,75,100,1,0
0,25,2,1,0,1,0,100,0,1,0,100,0,0,0,0,0,0,0
0,153,6,0,0,62,41,46,32,73,55,50,38,1,1,100,20,0,0
0,187,2,1,0,25,7,50,21,39,14,59,36,3,0,100,0,0,0
0,25,2,1,0,22,0,81,0,34,0,83,0,0,0,0,0,0,0
0,153,6,0,0,21,11,58,18,87,35,78,42,8,0,72,0,2,0
0,141,2,1,0,4,0,80,0,5,0,83,0,0,0,0,0,0,0
0,187,9,0,0,53,38,51,46,75,55,59,56,2,3,16,50,2,1
0,97,9,1,0,58,27,36,26,70,57,40,43,1,3,100,20,0,1
0,139,7,0,0,57,19,60,32,151,90,80,69,1,0,33,0,1,0
0,129,2,3,0,13,3,52,7,13,4,52,9,0,0,0,0,0,0
0,129,6,0,0,50,28,40,37,154,80,65,62,2,0,40,0,0,0
0,139,2,1,0,7,2,46,22,7,2,47,22,0,0,0,0,0,0
0,141,6,0,0,38,25,61,40,70,85,69,67,6,0,42,0,0,2
0,139,6,0,0,21,24,43,50,105,65,71,71,3,0,60,0,0,1
0,141,9,0,0,19,11,51,23,58,44,74,53,5,2,71,33,1,1
0,74,9,0,0,24,22,28,21,25,35,30,29,0,4,0,33,0,0
0,103,6,0,0,47,5,70,17,182,10,82,30,2,0,28,0,2,1
0,74,7,0,0,14,5,42,10,30,22,57,34,3,0,60,0,1,0
0,103,8,0,0,37,43,32,37,39,46,32,39,1,1,50,50,0,1
0,187,6,0,0,15,5,44,45,127,13,84,62,4,0,100,0,1,5
0,153,2,0,0,47,4,92,33,74,4,92,33,1,0,100,0,0,0
0,102,6,1,0,59,30,46,18,148,72,66,35,10,0,83,0,1,0
0,141,2,1,0,29,22,29,20,29,22,30,20,0,0,0,0,0,0
0,141,9,0,1,55,76,35,48,70,76,40,49,3,0,75,0,0,0
0,153,6,0,0,20,26,55,43,59,68,72,66,3,0,33,0,0,3
0,102,6,0,0,37,20,40,35,98,116,62,74,6,0,85,0,1,1
0,187,7,0,0,25,11,28,16,25,11,29,16,0,0,0,0,1,0
0,141,6,0,0,29,22,49,50,82,33,70,58,4,1,80,20,1,0
0,187,7,0,0,0,1,0,20,0,4,0,50,0,0,0,0,1,0
0,153,7,0,0,1,4,10,50,7,7,35,64,1,0,100,0,2,0
0,94,9,1,0,68,29,47,30,80,57,51,44,1,2,50,28,3,0
0,102,7,0,0,17,13,58,61,33,26,70,74,2,0,100,0,8,0
0,153,6,0,1,101,69,40,35,108,75,43,37,0,1,0,100,0,0
0,153,6,0,0,74,46,57,53,108,95,66,70,0,0,0,0,0,0
0,102,6,0,0,27,6,57,20,49,58,69,67,8,1,57,50,1,4
0,94,9,0,0,13,14,26,28,19,72,34,63,1,6,25,42,0,0
0,19,9,0,0,66,39,40,21,66,39,41,21,0,1,0,33,1,0
0,153,2,1,0,27,3,44,50,37,3,51,50,4,0,80,0,0,0
0,19,7,0,0,14,8,46,36,17,10,52,42,1,0,100,0,1,0
0,94,7,0,0,14,24,38,38,14,24,39,38,0,0,0,0,1,0
0,141,6,0,0,52,38,34,27,67,55,40,35,1,1,50,100,0,0
0,139,6,0,0,29,21,54,61,261,42,82,75,7,1,70,33,2,0
0,139,2,1,0,16,7,45,28,18,7,49,28,1,0,100,0,0,0
0,191,2,1,0,10,17,28,54,75,29,69,67,1,0,100,0,1,0
0,141,6,0,0,62,24,72,51,77,51,77,66,1,3,50,20,0,0
0,74,9,1,0,28,19,45,46,73,104,67,78,1,2,100,33,0,3
0,191,7,0,1,27,23,54,34,31,43,57,50,0,0,0,0,3,0
0,74,7,0,0,8,5,34,31,16,5,52,31,0,1,0,100,2,0
0,191,6,0,0,46,18,45,46,80,19,59,48,0,2,0,28,0,0
0,141,6,0,0,32,14,43,50,90,42,67,71,1,1,100,20,2,3
0,139,7,0,0,4,16,66,26,37,36,86,42,0,0,0,0,7,0
0,74,6,0,0,31,21,36,31,102,47,64,50,4,4,40,100,3,5
0,141,2,3,0,28,4,60,16,37,5,64,19,0,0,0,0,0,0
0,102,6,0,1,34,14,58,34,79,36,75,57,3,1,60,100,0,0
0,187,2,2,0,8,0,66,0,8,0,67,0,0,0,0,0,0,0
0,187,6,0,0,36,9,59,42,133,32,80,70,3,0,60,0,0,2
0,153,6,0,0,74,27,38,13,76,30,39,14,1,1,14,33,1,0
0,141,7,0,0,4,1,40,25,13,3,68,50,1,0,100,0,1,0
0,102,7,0,0,0,3,0,27,2,3,25,27,1,0,100,0,1,0
0,187,2,0,0,7,3,63,27,7,3,64,27,1,0,100,0,0,0
0,153,2,1,0,18,17,36,51,18,18,36,53,0,0,0,0,0,0
0,102,7,0,0,4,2,66,40,4,4,67,57,0,0,0,0,1,0
0,153,9,0,0,62,50,27,47,133,98,44,62,0,5,0,35,0,0
0,187,6,0,0,94,10,67,18,106,18,68,28,0,1,0,7,0,0
0,139,6,1,0,62,46,33,44,87,61,40,51,0,4,0,36,0,2
0,141,2,1,0,24,8,75,21,25,8,74,22,0,1,0,100,0,0
0,139,7,0,0,3,8,27,44,10,14,56,58,2,0,100,0,2,0
0,187,2,0,0,53,9,63,45,80,9,68,45,2,0,66,0,0,0
0,141,6,0,0,87,69,39,36,87,69,39,37,0,0,0,0,0,0
0,213,6,0,0,31,23,47,43,103,32,73,52,5,0,83,0,1,0
0,141,2,0,0,16,1,47,100,29,3,62,60,1,0,100,0,0,0
0,213,6,0,0,71,6,84,37,189,8,90,44,5,0,55,0,0,0
0,139,7,0,0,20,4,46,80,45,5,66,83,1,0,50,0,1,0
0,213,9,0,0,34,31,44,41,98,53,66,52,3,2,75,100,0,0
0,187,6,0,0,44,34,26,22,45,36,27,24,0,2,0,66,0,0
0,153,9,0,0,26,35,42,40,52,71,57,57,5,3,100,75,6,3
0,139,6,0,0,24,9,42,20,87,20,71,36,5,0,71,0,2,0
0,141,6,0,0,69,26,32,19,101,29,41,21,1,0,25,0,0,3
0,153,7,0,0,3,1,18,33,5,1,28,33,0,0,0,0,1,0
0,141,6,0,0,7,23,35,57,46,40,71,70,5,0,38,0,3,0
0,139,6,0,0,41,25,61,64,79,52,74,79,9,0,60,0,1,3
0,153,7,0,0,13,0,65,0,30,0,75,0,1,0,50,0,1,0
0,141,7,0,0,9,19,23,51,10,37,25,66,0,3,0,100,7,0
0,139,9,1,0,29,35,60,50,61,74,72,67,4,1,50,12,0,1
0,153,7,0,0,7,4,46,33,13,12,62,60,0,1,0,100,2,0
0,141,2,1,0,16,1,59,25,27,2,68,40,1,0,100,0,0,0
0,187,6,2,0,56,64,37,34,80,65,45,35,2,0,66,0,0,0
0,139,2,1,0,4,5,40,62,4,7,40,70,0,1,0,100,0,0
0,187,2,2,0,24,0,77,0,44,0,86,0,0,0,0,0,0,0
0,139,2,1,0,23,14,48,37,40,14,62,38,0,0,0,0,0,0
0,139,6,0,0,37,25,39,25,59,28,51,27,1,0,100,0,0,1
0,187,2,0,0,12,0,52,0,20,15,61,75,1,0,100,0,0,0
0,43,2,1,0,10,6,40,24,11,6,42,24,0,0,0,0,0,0
0,139,6,0,0,34,27,33,41,107,31,58,44,4,0,50,0,1,0
0,187,2,2,0,32,5,42,17,32,5,43,18,0,0,0,0,0,0
0,43,2,1,0,5,4,41,44,5,4,42,44,0,0,0,0,0,0
0,139,6,0,0,91,41,47,28,91,43,47,29,1,0,25,0,1,1
0,129,2,1,0,5,2,41,28,5,2,42,29,0,0,0,0,0,0
0,191,2,1,0,67,16,65,21,79,20,69,26,2,0,33,0,1,1
0,139,7,0,0,6,8,35,33,6,18,35,53,1,0,25,0,1,0
0,74,2,1,0,7,8,29,27,7,8,29,28,0,0,0,0,0,0
0,129,2,1,0,19,0,44,0,19,70,44,81,1,2,100,50,0,0
0,139,2,2,0,12,0,66,0,12,0,67,0,0,0,0,0,0,0
0,74,2,1,0,13,9,48,69,14,14,50,78,0,1,0,100,1,1
0,191,7,0,0,0,0,0,0,0,2,0,33,0,0,0,0,2,1
0,129,6,0,1,71,38,37,46,192,44,59,50,2,4,33,100,0,0
0,112,7,0,0,11,15,64,40,32,25,84,53,2,1,100,100,4,0
0,192,2,0,0,88,7,62,17,124,8,68,20,1,0,25,0,0,1
0,184,7,0,1,46,33,47,50,68,62,57,62,0,0,0,0,3,0
0,112,2,1,0,21,12,44,52,32,13,52,54,0,0,0,0,0,0
0,192,7,0,0,16,21,27,27,27,24,39,30,1,2,20,40,1,0
0,184,7,0,0,2,2,33,50,4,5,50,71,0,1,0,50,2,0
0,112,2,1,1,12,29,41,60,22,51,55,71,1,0,33,0,0,1
0,192,7,0,0,7,1,70,11,22,2,85,20,2,0,66,0,1,0
0,184,7,0,0,21,2,87,100,62,2,93,100,4,1,100,16,2,0
0,112,6,0,0,48,22,59,62,276,40,86,75,4,1,57,100,0,0
0,153,2,0,0,92,16,75,43,310,63,87,74,4,0,57,0,0,0
0,187,2,2,0,24,2,60,20,32,19,67,68,2,0,66,0,0,0
0,102,6,1,0,45,37,72,48,70,74,79,65,7,0,70,0,0,0
2,94,5,0,0,24,19,51,54,46,47,66,73,2,2,16,33,1,2
0,187,9,0,0,49,49,49,36,75,70,59,44,4,0,36,0,1,0
0,102,6,0,0,40,7,57,35,174,18,75,56,4,0,57,0,2,0
0,94,6,0,0,27,26,42,30,70,66,61,51,3,1,42,20,0,1
0,153,9,0,0,21,45,51,54,80,67,75,63,7,2,100,33,2,2
0,187,9,1,0,25,46,29,25,61,67,50,34,9,0,81,0,0,0
0,102,9,0,0,24,16,35,64,38,148,42,90,0,2,0,40,0,5
0,139,9,0,0,36,39,40,40,43,47,45,44,4,0,66,0,0,0
0,129,2,2,0,62,31,60,44,106,71,72,63,1,7,50,77,2,0
0,191,6,0,0,18,7,51,19,124,22,74,43,7,1,70,100,0,1
0,139,7,0,0,9,26,32,47,9,54,32,64,0,3,0,60,1,1
0,74,9,0,0,59,73,35,36,73,91,41,42,0,0,0,0,0,0
0,74,2,0,0,18,0,50,0,41,15,67,94,5,0,71,0,0,0
0,129,2,1,0,33,8,63,40,51,13,72,52,0,1,0,50,2,0
0,139,2,0,0,22,3,73,60,59,9,88,82,0,0,0,0,0,0
0,191,2,0,0,14,3,63,27,16,4,67,31,1,0,100,0,0,0
0,129,2,1,0,48,48,25,47,57,68,28,54,0,1,0,50,0,0
0,102,2,0,0,49,50,47,33,51,51,49,34,1,0,100,0,0,0
0,153,2,3,0,37,10,36,26,40,15,38,35,1,0,100,0,0,0
0,187,2,0,1,9,3,47,50,29,8,72,67,1,0,100,0,0,2
0,187,2,1,0,11,7,55,26,11,7,55,27,0,0,0,0,0,0
0,102,2,1,0,34,4,77,44,73,7,87,58,1,0,100,0,0,0
0,153,6,0,0,39,6,50,15,77,17,66,33,0,0,0,0,0,0
0,187,2,0,0,46,13,77,56,56,45,80,78,0,3,0,50,2,0
0,102,2,0,0,40,34,34,46,63,38,45,49,1,0,100,0,0,0
0,153,6,1,0,79,63,26,34,84,65,28,36,0,0,0,0,0,0
0,187,2,0,0,6,0,46,0,6,0,46,0,0,0,0,0,0,0
0,102,6,0,0,27,20,60,36,81,95,78,72,7,0,87,0,0,2
0,153,2,1,0,15,4,50,20,15,4,50,20,0,0,0,0,0,0
0,141,2,1,0,35,17,54,37,109,39,74,58,3,0,100,0,0,2
0,94,2,1,0,18,6,64,46,24,9,62,56,0,1,0,25,0,0
0,102,7,0,0,31,12,49,41,38,14,54,44,2,2,100,100,2,1
0,153,7,0,0,19,7,38,26,38,12,55,39,0,1,0,20,1,0
0,141,7,0,0,8,1,53,50,13,3,65,75,1,0,100,0,2,0
0,94,6,0,0,14,10,63,45,70,101,85,87,7,0,36,0,0,0
0,141,9,0,0,10,21,31,28,69,93,73,61,3,1,30,100,2,0
0,94,7,1,0,15,1,55,4,44,4,75,14,1,0,25,0,3,1
0,141,2,1,0,6,6,37,35,6,6,38,35,0,0,0,0,0,0
0,139,2,1,0,7,1,87,33,16,1,94,33,0,0,0,0,0,0
0,141,7,0,0,15,13,51,23,19,15,58,26,1,0,100,0,1,0
0,139,2,0,0,52,25,39,40,60,28,43,43,1,0,100,0,0,0
0,141,6,0,0,61,20,44,35,110,34,57,47,4,1,66,33,2,0
0,51,6,0,0,30,10,54,34,100,14,72,42,8,1,80,50,5,1
0,9,7,0,0,10,36,55,69,37,49,79,75,3,1,50,25,1,0
0,51,2,1,0,42,0,82,0,49,4,84,80,0,0,0,0,0,0
0,9,2,0,0,8,8,44,32,12,20,55,54,0,2,0,66,0,0
0,139,6,1,1,40,42,45,42,114,94,70,60,1,0,25,0,0,0
0,141,2,1,0,31,11,73,57,68,17,86,68,2,1,50,33,0,0
0,153,7,0,0,17,6,45,33,24,9,55,43,1,1,50,33,1,0
0,102,7,0,0,10,15,47,53,13,15,54,54,0,0,0,0,3,0
0,102,2,1,0,12,1,70,20,12,6,71,60,0,0,0,0,0,0
0,153,7,0,0,2,0,50,0,22,8,69,100,1,0,50,0,1,0
0,141,6,0,0,98,70,44,35,133,91,51,41,1,1,100,25,0,0
0,102,2,1,0,22,9,47,50,33,37,55,77,0,4,0,66,0,2
0,141,7,0,0,21,5,47,35,118,41,78,77,1,0,100,0,6,0
0,153,7,0,0,15,15,65,68,20,76,67,89,1,5,100,62,3,0
0,153,2,0,0,29,16,72,32,32,18,70,35,1,0,100,0,0,0
0,54,6,2,0,80,39,44,30,87,46,46,34,0,0,0,0,0,0
0,122,6,0,0,22,7,36,16,66,20,59,35,5,0,71,0,2,0
0,195,2,1,0,7,6,63,100,7,6,64,100,0,0,0,0,0,0
0,54,6,0,0,92,74,36,30,103,102,39,38,3,0,42,0,0,0
0,195,7,0,0,0,1,0,50,4,1,100,50,1,0,50,0,1,0
0,54,7,1,0,30,28,55,60,76,54,75,74,0,2,0,15,2,1
0,188,6,0,0,31,15,63,62,142,62,86,87,6,0,85,0,0,5
0,122,6,0,0,60,40,49,38,65,55,51,46,0,1,0,11,0,0
0,188,6,0,0,65,50,52,44,88,58,60,48,1,4,10,66,1,0
0,139,6,0,0,70,51,43,31,77,62,46,35,1,1,33,50,0,0
0,129,9,1,1,50,48,38,55,59,57,42,60,2,1,50,100,0,0
0,74,2,1,0,41,28,52,34,41,28,53,34,0,0,0,0,0,0
0,129,6,0,0,102,85,52,53,212,133,70,64,2,0,66,0,0,0
0,74,7,0,0,25,3,39,5,36,3,49,5,1,1,100,100,1,1
0,139,9,0,0,57,56,30,52,61,58,32,53,0,3,0,75,0,0
0,139,2,0,0,13,4,56,50,23,8,70,67,1,0,50,0,0,0
0,129,6,0,0,36,12,67,48,86,58,83,81,7,1,63,100,0,2
0,191,6,0,0,69,55,35,19,69,56,36,19,0,1,0,100,0,0
0,74,7,0,0,15,7,53,43,46,22,72,71,5,0,83,0,5,1
0,191,7,0,0,31,23,73,41,92,28,88,45,1,1,20,50,5,1
0,94,9,0,0,40,26,55,52,114,48,73,65,5,4,45,50,0,4
0,187,6,0,0,43,36,40,33,67,64,50,46,10,1,55,33,0,0
0,139,9,0,0,54,43,60,33,67,86,65,49,0,5,0,41,0,2
0,94,7,0,0,24,12,63,57,53,22,77,71,1,0,25,0,2,0
0,187,2,1,0,7,7,70,77,7,8,70,80,0,0,0,0,0,0
0,139,7,0,0,8,30,42,41,8,45,42,50,1,2,100,100,2,0
0,162,2,0,0,23,18,42,37,30,19,48,39,1,0,50,0,2,0
0,176,2,0,0,34,4,80,100,96,4,89,100,1,0,100,0,1,0
0,88,7,0,0,0,3,0,75,7,9,70,90,1,0,100,0,1,1
0,162,7,0,0,0,0,0,0,8,1,73,50,0,0,0,0,2,0
0,153,2,1,0,13,10,37,20,13,10,37,20,0,0,0,0,0,0
0,141,2,1,0,71,13,52,22,71,17,52,27,0,1,0,16,0,0
0,153,6,1,0,42,27,51,42,49,29,55,45,0,2,0,12,0,1
0,141,2,1,0,22,1,61,14,27,2,66,25,0,0,0,0,0,0
0,141,9,0,0,12,48,42,60,18,91,50,72,3,1,21,50,1,2
0,187,6,2,0,61,18,62,25,100,86,72,59,1,1,50,9,1,0
0,153,2,1,0,15,9,48,42,18,11,53,48,0,0,0,0,0,0
0,187,7,0,0,10,1,55,20,59,2,80,33,2,0,100,0,1,2
0,153,9,0,0,23,18,39,47,72,68,65,74,0,2,0,33,0,1
0,187,6,3,0,131,37,57,28,203,96,67,50,7,0,77,0,1,0
0,139,6,1,0,45,9,86,42,96,41,90,75,5,0,83,0,1,0
0,187,2,1,0,3,0,100,0,3,0,100,0,0,0,0,0,0,0
0,139,6,0,0,51,33,51,32,65,60,58,45,5,0,71,0,0,0
0,187,7,0,0,30,7,50,46,103,36,71,80,2,0,50,0,3,4
0,139,6,0,0,26,11,59,44,44,42,69,69,4,1,57,50,7,1
0,187,2,1,0,23,2,67,22,38,3,76,30,2,0,100,0,0,2
0,62,6,0,0,42,34,41,40,68,46,53,47,2,0,40,0,0,0
0,206,6,3,0,47,5,65,27,111,8,78,38,2,1,100,7,2,0
0,62,7,1,0,41,12,70,22,56,32,76,41,1,0,100,0,2,2
0,141,2,1,0,13,0,100,0,13,0,100,0,0,0,0,0,0,0
0,102,6,0,0,38,30,51,56,51,95,57,81,2,1,50,20,0,0
0,187,6,0,0,69,18,61,47,124,63,73,67,10,0,90,0,0,1
0,141,2,0,0,24,1,92,100,79,1,95,100,1,0,100,0,0,0
0,102,2,0,0,37,51,44,52,93,106,66,68,0,5,0,83,0,0
0,187,7,0,0,4,4,57,30,9,25,75,62,0,1,0,33,2,0
0,141,2,1,0,19,6,27,27,19,6,28,27,0,0,0,0,0,0
0,102,2,1,0,6,18,27,56,6,18,27,56,0,0,0,0,0,0
0,187,7,0,0,1,7,33,46,10,10,83,53,0,0,0,0,2,0
0,102,2,4,0,53,9,60,27,84,14,70,37,0,0,0,0,0,0
0,187,7,0,0,3,1,37,16,16,2,70,29,1,0,100,0,2,2
0,187,6,0,1,77,50,27,36,113,73,35,45,0,0,0,0,3,0
0,153,9,0,0,24,26,37,41,39,36,49,50,0,2,0,18,0,2
0,102,7,1,0,12,4,44,16,13,28,46,58,1,5,33,100,2,1
0,187,6,0,0,38,16,65,24,103,43,82,46,2,0,50,0,0,5
0,153,6,0,0,92,20,52,25,144,41,63,40,3,0,100,0,0,1
0,102,7,0,0,6,2,75,22,16,2,84,22,1,0,100,0,1,0
0,187,7,0,0,41,54,29,42,59,76,37,50,1,3,50,100,2,0
0,153,2,2,0,10,0,66,0,10,0,67,0,0,0,0,0,0,0
0,102,7,0,0,24,34,30,38,40,44,42,45,0,2,0,100,1,0
0,102,9,0,0,59,27,61,57,90,35,71,61,0,3,0,37,1,0
0,153,7,0,0,2,6,40,37,5,11,62,50,0,1,0,100,2,0
0,94,2,2,0,51,27,43,33,56,30,46,36,0,1,0,33,1,1
0,102,6,0,0,56,23,53,41,132,63,66,65,1,2,20,50,0,3
0,153,6,0,0,60,34,75,53,129,64,85,67,5,0,83,0,2,0
0,94,7,0,0,13,34,30,56,15,44,33,63,1,1,100,100,3,0
0,102,2,1,0,19,3,59,50,22,7,63,70,1,1,100,33,0,0
0,153,2,0,0,32,26,49,40,53,34,56,45,0,2,0,33,1,0
0,94,7,0,0,6,2,27,7,9,15,36,37,1,0,25,0,1,0
0,153,7,0,0,9,5,69,83,25,45,86,98,1,1,100,100,4,0
0,153,2,1,0,10,9,62,69,24,18,77,82,1,1,100,14,0,0
0,139,2,0,0,25,7,58,58,40,8,66,62,2,0,100,0,0,0
0,141,6,0,0,32,31,37,56,71,82,54,77,2,3,100,60,1,2
0,153,9,1,0,13,35,28,48,33,49,50,56,0,5,0,71,2,0
0,139,2,0,0,15,15,41,68,23,20,46,74,2,0,50,0,0,0
0,153,7,0,0,4,2,44,33,17,3,71,43,1,0,100,0,2,1
0,139,2,1,0,18,13,52,37,54,39,74,51,2,1,50,33,1,3
0,141,7,0,0,8,12,61,40,55,36,90,63,0,2,0,33,1,0
0,153,2,3,0,15,8,53,34,28,13,68,46,0,0,0,0,0,0
0,139,9,1,0,45,35,52,50,134,57,74,61,1,7,100,53,0,1
0,141,2,1,2,48,33,64,49,51,67,65,61,0,2,0,50,0,0
0,141,2,1,0,122,46,69,28,130,52,71,31,0,0,0,0,0,0
0,102,2,2,0,11,1,61,25,11,1,61,25,0,0,0,0,0,0
0,153,2,1,1,33,33,52,45,39,38,53,49,0,0,0,0,0,0
